1,5.955026149749756
2,4.233294486999512
3,2.2987112998962402
4,6.873597621917725
5,2.002671241760254
6,6.524879455566406
7,4.900937557220459
8,4.512570858001709
9,4.838535308837891
10,4.199079513549805
11,2.3777999877929688
12,4.10267448425293
13,4.332972526550293
14,3.2370967864990234
15,6.5051774978637695
16,5.213041305541992
17,3.161482810974121
18,4.715049743652344
19,2.580597162246704
20,3.0802996158599854
21,6.259485244750977
22,3.7073659896850586
23,6.684332370758057
24,2.520220994949341
25,5.664880275726318
26,3.5458173751831055
27,2.8595919609069824
28,4.308154582977295
29,4.361040115356445
30,3.5314927101135254
31,4.2875165939331055
32,4.498762130737305
33,6.410126686096191
34,3.393437147140503
35,4.316981315612793
36,4.685434818267822
37,5.129071235656738
38,4.682344436645508
39,5.804533958435059
40,3.5937535762786865
40,3.505963087081909
41,4.662084579467773
42,4.380836486816406
43,2.651583671569824
44,4.147320747375488
45,4.17057466506958
46,2.7625715732574463
47,5.153973579406738
48,4.389275074005127
49,6.529841423034668
50,3.2508699893951416
51,6.54595947265625
52,3.0056467056274414
53,3.8708460330963135
54,4.947887897491455
55,5.157044887542725
56,3.512678623199463
57,4.865588665008545
58,8.123164176940918
59,6.094170093536377
60,4.5553669929504395
61,3.2826178073883057
62,6.444195747375488
63,4.231762886047363
64,5.183986186981201
65,4.116048336029053
66,4.428032398223877
67,6.4900712966918945
68,3.19319486618042
69,4.138649940490723
70,4.946771621704102
71,4.12946891784668
72,3.7473039627075195
73,4.915454387664795
74,5.043097972869873
75,5.000051975250244
76,3.970147132873535
77,5.0220947265625
78,5.79538631439209
79,5.610111713409424
80,4.857280731201172
81,4.387728691101074
82,5.1688361167907715
83,6.842024803161621
84,4.778279781341553
85,6.092532634735107
86,7.291514873504639
87,3.4676220417022705
88,4.040469169616699
89,4.595906734466553
90,2.2766993045806885
91,4.5129075050354
92,4.766922950744629
93,4.717554569244385
94,3.90962290763855
95,4.082302093505859
96,5.124171733856201
97,4.519729137420654
98,3.1185662746429443
99,2.8290181159973145
100,3.6876449584960938
101,3.1289241313934326
102,3.059042453765869
103,4.064840793609619
104,5.554363250732422
105,5.228630065917969
106,4.86288595199585
107,4.564964294433594
108,5.0361409187316895
109,4.9544782638549805
110,5.068332672119141
111,3.9951059818267822
112,5.895034313201904
113,4.686773777008057
114,4.111591815948486
115,4.197531223297119
116,4.237828254699707
117,4.135861396789551
118,4.312969207763672
119,2.8957958221435547
120,5.559466361999512
1,5.232409954071045
2,6.320548057556152
3,4.840103626251221
4,6.555266857147217
5,4.464509963989258
6,5.16605281829834
7,5.525073051452637
8,2.5265965461730957
9,4.992699146270752
10,4.9193115234375
11,4.012438774108887
12,6.428946495056152
13,6.541397571563721
14,5.703306198120117
15,4.752800464630127
16,5.775698184967041
17,2.8516530990600586
18,5.687156677246094
19,2.9349863529205322
20,5.786640644073486
21,3.689735174179077
22,4.527836799621582
23,3.9390130043029785
24,4.640283107757568
25,4.919579982757568
26,6.263250827789307
27,2.7495317459106445
28,4.64029598236084
29,1.901102066040039
30,1.4158741235733032
31,6.433653354644775
20,3.802204132080078
21,5.703306198120117
22,4.625627517700195
23,6.512272357940674
24,4.83608865737915
25,3.078409194946289
26,3.6610922813415527
27,6.837912082672119
28,6.653857231140137
29,4.752755165100098
30,4.153075218200684
31,5.78663969039917
32,4.752755165100098
33,5.701878547668457
34,5.703306198120117
35,4.129604339599609
36,4.939948081970215
37,2.1947555541992188
38,6.7371907234191895
39,6.653857231140137
40,6.895440101623535
41,3.9688708782196045
42,5.703306198120117
43,3.4421770572662354
44,4.527836799621582
45,4.723629474639893
46,2.8225271701812744
47,2.739193916320801
48,4.919421672821045
49,3.802203893661499
50,5.478387832641602
51,4.752755165100098
52,4.113697528839111
53,4.752755165100098
54,6.903857231140137
55,4.276497840881348
56,4.0427021980285645
57,4.981518268585205
58,2.739193916320801
59,3.6897449493408203
60,4.024505138397217
61,4.620498180389404
62,3.802204132080078
63,3.6734232902526855
64,4.723629474639893
65,4.354839324951172
66,3.846867322921753
67,3.1221792697906494
68,5.703306198120117
69,4.140760898590088
70,2.626734733581543
71,3.018319845199585
72,2.7393991947174072
73,4.752755165100098
74,3.655726671218872
75,4.806962490081787
76,2.8516530990600586
77,4.64029598236084
78,4.64029598236084
79,2.8516530990600586
80,6.541398048400879
81,3.802204132080078
82,3.9688708782196045
83,4.723629474639893
84,4.165712356567383
85,3.802204132080078
86,1.901102066040039
87,3.802204132080078
88,3.773078203201294
89,5.674180507659912
90,5.020325183868408
91,5.1055426597595215
92,4.723629474639893
93,3.6897449493408203
94,3.6897449493408203
95,6.653857231140137
96,3.018319845199585
97,5.356436252593994
98,5.561721324920654
99,2.288292407989502
100,2.8516530990600586
101,5.882234573364258
102,5.703306198120117
103,3.8855373859405518
104,3.8855373859405518
105,5.0167951583862305
106,4.752755165100098
107,4.681726455688477
108,4.83608865737915
109,4.919421672821045
110,4.752755165100098
111,4.64029598236084
112,5.703306198120117
113,5.979860305786133
114,4.752755165100098
115,5.590848922729492
116,4.7530436515808105
117,3.773078203201294
118,5.953306198120117
119,4.64029598236084
120,3.2673227787017822
121,5.78663969039917
122,3.8133046627044678
123,5.590847015380859
124,0.9505510330200195
125,5.035521507263184
126,1.1172176599502563
127,5.771968841552734
128,4.6869001388549805
129,4.601266860961914
130,5.044244766235352
131,3.677736282348633
132,5.295387268066406
133,4.094854354858398
134,7.27849817276001
135,5.334522247314453
136,6.4905805587768555
137,4.70662784576416
138,5.266029357910156
139,5.335964202880859
140,6.020768165588379
141,5.575388431549072
142,6.822011947631836
143,4.08254337310791
144,4.796229362487793
145,4.9602131843566895
146,5.043898105621338
147,6.138226509094238
148,5.038184642791748
149,4.297542095184326
150,4.00855827331543
151,4.80754280090332
152,4.596521377563477
153,3.7958414554595947
154,5.810801982879639
155,4.274419784545898
156,5.699697971343994
157,4.873499870300293
158,5.220981597900391
159,5.78108024597168
160,7.319967269897461
161,3.839387893676758
162,5.101702690124512
163,3.09424090385437
164,5.405353546142578
165,5.995570659637451
166,4.210291385650635
167,6.755044937133789
168,5.203590393066406
169,4.776797294616699
170,6.597561359405518
171,5.993113994598389
172,3.8846588134765625
173,5.291431427001953
174,5.156852722167969
175,7.219361305236816
176,4.484132289886475
177,4.287508487701416
178,6.338451385498047
179,4.304134845733643
180,4.571654319763184
181,5.738142490386963
182,4.6299357414245605
183,4.87894344329834
184,4.93069314956665
185,3.607318878173828
186,3.892838478088379
187,5.433822154998779
188,5.160182476043701
189,5.6529998779296875
190,3.8813228607177734
191,5.717123508453369
192,5.803830146789551
193,4.771243572235107
194,5.975643157958984
195,5.028232574462891
196,4.314288139343262
197,4.692222595214844
198,3.9589099884033203
199,5.3719801902771
200,6.371007919311523
201,2.919189214706421
202,4.732882499694824
203,4.610125541687012
204,5.561491966247559
205,6.350049018859863
206,4.363072395324707
207,5.332370281219482
208,4.866734027862549
209,4.627774715423584
210,5.4443535804748535
211,7.336313724517822
212,5.1763081550598145
213,4.597306251525879
214,5.605271816253662
215,6.400237083435059
216,5.845959186553955
217,4.599555015563965
